AIM/CGE V2.2,ENGAGE-INDCi2030-1600,USD2010/TCO2.Capita,0,0,3.76675E-10,3.62608E-10,5.84727E-09,7.6035E-09,6.69304E-09,6.5374E-09,9.78297E-09,1.67986E-08,2.07647E-08,2.00898E-08,1.93781E-08
AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,USD2010/TCO2.Capita,0,0,3.74957E-10,3.61163E-10,5.82739E-09,6.64171E-09,6.15409E-09,6.15124E-09,8.76662E-09,1.51935E-08,1.96106E-08,2.31593E-08,2.25477E-08
AIM/CGE V2.2,ENGAGE-INDCi2030-1800,USD2010/TCO2.Capita,0,0,3.74957E-10,3.61163E-10,5.82739E-09,5.51012E-09,5.53362E-09,5.77992E-09,7.41429E-09,1.31553E-08,1.74572E-08,2.02069E-08,1.99368E-08
AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,USD2010/TCO2.Capita,0,0,3.74957E-10,3.61163E-10,5.82739E-09,5.51012E-09,5.53362E-09,5.77992E-09,7.41429E-09,1.31553E-08,1.74572E-08,2.02069E-08,1.99368E-08
AIM/CGE V2.2,ENGAGE-INDCi2030-800f,USD2010/TCO2.Capita,0,0,3.74957E-10,3.61163E-10,5.82739E-09,1.759E-08,2.11082E-08,1.94636E-08,2.09359E-08,2.73827E-08,2.60609E-08,2.55389E-08,2.53059E-08
AIM/CGE V2.2,ENGAGE-INDCi2030-900f,USD2010/TCO2.Capita,0,0,3.74957E-10,3.61163E-10,5.82739E-09,1.75645E-08,1.80842E-08,1.34728E-08,1.83568E-08,2.69894E-08,2.62304E-08,2.55286E-08,2.52505E-08
AIM/CGE V2.2,ENGAGE-INDCi2100,USD2010/TCO2.Capita,0,0,3.74957E-10,3.61163E-10,3.49644E-10,3.40126E-10,3.32445E-10,3.26534E-10,3.19618E-10,3.17797E-10,3.20024E-10,3.2579E-10,3.34142E-10
AIM/CGE V2.2,ENGAGE-NPi2020-1000,USD2010/TCO2.Capita,0,0,8.89577E-09,1.30433E-08,9.67351E-09,8.29431E-09,8.51976E-09,1.03972E-08,1.90297E-08,2.09225E-08,2.04105E-08,2.03507E-08,2.03669E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1000f,USD2010/TCO2.Capita,0,0,7.46986E-09,9.37921E-09,7.31294E-09,6.92917E-09,7.22099E-09,8.3239E-09,1.46939E-08,1.93828E-08,2.70072E-08,4.09807E-08,3.75336E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1200,USD2010/TCO2.Capita,0,0,7.68311E-09,9.83934E-09,7.51593E-09,7.14407E-09,7.3852E-09,8.64922E-09,1.55694E-08,1.98237E-08,2.0733E-08,2.05544E-08,2.04024E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1200f,USD2010/TCO2.Capita,0,0,6.51979E-09,7.32932E-09,6.24562E-09,6.21469E-09,6.66337E-09,7.28291E-09,1.17739E-08,1.72536E-08,2.30598E-08,3.03132E-08,2.77982E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1400,USD2010/TCO2.Capita,0,0,6.47162E-09,7.21264E-09,6.15412E-09,6.089E-09,6.4863E-09,7.01854E-09,1.14623E-08,1.67097E-08,2.10104E-08,2.06551E-08,2.03663E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1400f,USD2010/TCO2.Capita,0,0,6.02677E-09,6.62224E-09,5.71172E-09,5.92797E-09,6.27219E-09,6.68517E-09,1.07804E-08,1.58188E-08,2.06069E-08,2.49368E-08,2.38427E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1600,USD2010/TCO2.Capita,0,0,5.2433E-09,5.67137E-09,5.49226E-09,5.68216E-09,5.89121E-09,6.13584E-09,8.84832E-09,1.34649E-08,1.82575E-08,2.06412E-08,2.03624E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1600f,USD2010/TCO2.Capita,0,0,5.2433E-09,5.67137E-09,5.49226E-09,5.68216E-09,5.89121E-09,6.13584E-09,8.84832E-09,1.34649E-08,1.82575E-08,2.11221E-08,2.08803E-08
AIM/CGE V2.2,ENGAGE-NPi2020-1800,USD2010/TCO2.Capita,0,0,4.60197E-09,4.98197E-09,5.24712E-09,5.44883E-09,5.62727E-09,5.79751E-09,7.67852E-09,1.21965E-08,1.6392E-08,1.84661E-08,1.81358E-08
